id,name,company_id,company_num,facility_id,facility_num,facility_name,asset_category,is_validated,is_used,started,duration,comments,category,count
ff2356e83324451d85455a1b87679ce7,1.2 GB-LVO-DD-08009,0235002784224e17a78f80fa4bfec39c,7880,be73df41ad0b4474b7708426a3a24c72,66333,GB-LVO-DD-08009,Mall_2026,TRUE,FALSE,2026-04-23 15:00:00.000000 +00:00,60,Wi-fi - 5m.,Pedestrians,557
ff2356e83324451d85455a1b87679ce7,1.2 GB-LVO-DD-08009,0235002784224e17a78f80fa4bfec39c,7880,be73df41ad0b4474b7708426a3a24c72,66333,GB-LVO-DD-08009,Mall_2026,TRUE,FALSE,2026-04-23 15:00:00.000000 +00:00,60,Wi-fi - 5m.,Bicycles,8
7815f0b4b6d544afa8442e197570dfb2,2.2 GB-LVO-DD-08009,0235002784224e17a78f80fa4bfec39c,7880,be73df41ad0b4474b7708426a3a24c72,66333,GB-LVO-DD-08009,Mall_2026,TRUE,FALSE,2026-04-24 15:00:00.000000 +00:00,60,Wi-fi - 5m.,Pedestrians,555
7815f0b4b6d544afa8442e197570dfb2,2.2 GB-LVO-DD-08009,0235002784224e17a78f80fa4bfec39c,7880,be73df41ad0b4474b7708426a3a24c72,66333,GB-LVO-DD-08009,Mall_2026,TRUE,FALSE,2026-04-24 15:00:00.000000 +00:00,60,Wi-fi - 5m.,Bicycles,3
3d4c4d2dfd82486e9786445e61ef9fe2,2.1 GB-LVO-DD-08003,0235002784224e17a78f80fa4bfec39c,7880,4581d2aca5b74708b9cece6750965cd6,66330,GB-LVO-DD-08003,Mall_2026,TRUE,FALSE,2026-04-24 13:00:00.000000 +00:00,60,Wi-fi - 10m.,Pedestrians,523
3d4c4d2dfd82486e9786445e61ef9fe2,2.1 GB-LVO-DD-08003,0235002784224e17a78f80fa4bfec39c,7880,4581d2aca5b74708b9cece6750965cd6,66330,GB-LVO-DD-08003,Mall_2026,TRUE,FALSE,2026-04-24 13:00:00.000000 +00:00,60,Wi-fi - 10m.,Bicycles,27
d8a9452deacb47319d3879776ec9a96e,1.1 GB-LVO-DD-08003,0235002784224e17a78f80fa4bfec39c,7880,4581d2aca5b74708b9cece6750965cd6,66330,GB-LVO-DD-08003,Mall_2026,TRUE,FALSE,2026-04-23 13:00:00.000000 +00:00,60,Wi-fi - 10m.,Pedestrians,607
d8a9452deacb47319d3879776ec9a96e,1.1 GB-LVO-DD-08003,0235002784224e17a78f80fa4bfec39c,7880,4581d2aca5b74708b9cece6750965cd6,66330,GB-LVO-DD-08003,Mall_2026,TRUE,FALSE,2026-04-23 13:00:00.000000 +00:00,60,Wi-fi - 10m.,Bicycles,44
