facility_num,hour_start,window_size,matrix_profile_distance,matrix_profile_robust_z
66330,2026-04-22 17:00:00+00:00,6,0.8671676543064845,0.33205095548249597
66330,2026-04-22 18:00:00+00:00,6,0.27887435432445823,1.0783241429838684
66330,2026-04-22 19:00:00+00:00,6,0.2644703993684569,1.1128562027404492
66330,2026-04-22 20:00:00+00:00,6,0.5525430403708771,0.42223049030811793
66330,2026-04-22 21:00:00+00:00,6,0.4243995879676524,0.7294417645254847
66330,2026-04-22 22:00:00+00:00,6,0.44843252877748657,0.6718251619530234
66330,2026-04-22 23:00:00+00:00,6,0.6973894094910792,0.0749756225123401
66330,2026-04-23 00:00:00+00:00,6,1.6801817883692165,2.2811720646610376
66330,2026-04-23 01:00:00+00:00,6,1.1497603480489382,1.0095390354505416
66330,2026-04-23 02:00:00+00:00,6,1.1220861591722948,0.9431929001757301
66330,2026-04-23 03:00:00+00:00,6,0.606796130412696,0.2921640638977328
66330,2026-04-23 04:00:00+00:00,6,0.2715996124477067,1.0957646183233873
66330,2026-04-23 05:00:00+00:00,6,0.5873195670085939,0.3388572015378965
66330,2026-04-23 06:00:00+00:00,6,0.39481345224944264,0.8003716035667999
66330,2026-04-23 07:00:00+00:00,6,0.2987447627943816,1.030686800686767
66330,2026-04-23 08:00:00+00:00,6,0.49448870917882953,0.5614100170405906
66330,2026-04-23 09:00:00+00:00,6,0.45098240370219217,0.6657120885963858
