facility_num,hour_start,estimated_total_footfall,plan_name,footfall_col,zscore,is_anomaly_hour,matrix_profile_score,is_matrix_profile_anomaly,stl_score,is_stl_anomaly,isolation_forest_score,is_isolation_forest_anomaly,markov_score,markov_journey_count,is_markov_hour_anomaly,zscore_score,zscore_norm,matrix_profile_norm,stl_norm,isolation_forest_norm,markov_norm,ensemble_score,method_agreement_count,is_consensus_anomaly
66338,2026-04-26 16:00:00+00:00,516.98,plan_a,estimated_total_footfall,-0.5500391851985535,False,0.8941917782283069,False,0.25385173881731177,False,0.7005551255746738,True,572.5208854780425,6.0,True,0.5500391851985535,0.11861478428806431,0.055698977960191125,1.4714490750461703e-05,0.8161221870014893,0.8770681336075867,0.373504,2,True
66331,2026-04-25 17:00:00+00:00,599.21,plan_a,estimated_total_footfall,3.1691280239070907,True,0.7622313615135826,False,0.4110727696881605,False,0.5629593393589765,False,401.161729637475,354.0,False,3.1691280239070907,0.6891457658451937,0.04747919723622384,2.3827792141680654e-05,0.5130920014258199,0.6145560422553801,0.372859,1,False
66335,2026-04-26 12:00:00+00:00,580.41,plan_a,estimated_total_footfall,1.7961914764702909,False,1.2481890874006036,False,0.024362122711914645,False,0.7279731784208994,True,337.17117693788396,125.0,False,1.7961914764702909,0.39007120814098944,0.07774938012405497,1.4121480159096482e-06,0.8765055597095074,0.5165263003746348,0.372171,1,False
66338,2026-04-22 05:00:00+00:00,526.37,plan_a,estimated_total_footfall,2.9960875693696285,False,1.217718769656658,False,11210.188973882345,True,0.5473376026609497,False,,,False,2.9960875693696285,0.6514513818604828,0.07585139179785642,0.6497974870514079,0.47868791173083153,0.0,0.371158,1,False
66333,2026-04-25 11:00:00+00:00,641.5,plan_a,estimated_total_footfall,2.9309420960053663,False,0.8183188802910173,False,42.8093958640828,False,0.5958983763751403,True,377.2126915828801,416.0,False,2.9309420960053663,0.6372603737842376,0.05097287448565669,0.002481442366357909,0.5856343573671914,0.5778675324716681,0.370843,1,False
66336,2026-04-26 10:00:00+00:00,751.93,plan_a,estimated_total_footfall,2.395309989240794,False,2.9236411735115406,False,0.010624600686123677,False,0.5708683446567437,False,403.8863452810605,160.0,True,2.395309989240794,0.5205805929729108,0.1821128635398267,6.158539202909504e-07,0.5305101754049585,0.6187299922682644,0.370387,1,False
66333,2026-04-25 12:00:00+00:00,620.35,plan_a,estimated_total_footfall,2.335645974520104,False,1.1313742299975293,False,3.3901573738657147,False,0.6454662187706987,True,377.2126915828801,531.0,False,2.335645974520104,0.5075836421329313,0.070473012429411,0.00019651013443030494,0.6947986922121925,0.5778675324716681,0.370184,1,False
66342,2026-04-26 14:00:00+00:00,749.58,plan_a,estimated_total_footfall,2.6853168661634017,False,0.7455432354354199,False,0.5705789822365663,False,0.6684285254508804,True,303.23053589532776,1585.0,False,2.6853168661634017,0.5837544363735645,0.046439698116173614,3.307355386117704e-05,0.7453690784566739,0.46453124578761484,0.368026,1,False
66333,2026-04-25 17:00:00+00:00,639.15,plan_a,estimated_total_footfall,2.864798082507003,False,0.6819211308242091,False,52.89216324424954,True,0.5944938236177411,False,377.2126915828801,319.0,False,2.864798082507003,0.6228518480452034,0.04247669343551995,0.0030658889730494306,0.5825410803531824,0.5778675324716681,0.365761,1,False
66330,2026-04-23 18:00:00+00:00,643.85,plan_a,estimated_total_footfall,3.5962767923362984,True,1.33636820513177,False,28.232982415470808,True,0.5925234341523239,True,247.676685298809,92.0,False,3.5962767923362984,0.7821940055692815,0.08324203489302258,0.0016365220129902927,0.5782016488794184,0.3794260325223913,0.36494,3,True
66333,2026-04-25 15:00:00+00:00,639.15,plan_a,estimated_total_footfall,2.864798082507003,False,1.46573964019796,False,29.07081639254581,False,0.5692597765535308,False,377.2126915828801,474.0,False,2.864798082507003,0.6228518480452034,0.09130054860996509,0.0016850869760018912,0.5269675909680804,0.5778675324716681,0.364135,0,False
66336,2026-04-22 12:00:00+00:00,742.53,plan_a,estimated_total_footfall,2.2628909314678083,False,0.8133017325622418,False,14.900509202805086,False,0.6742016295656402,True,336.0638910981524,83.0,False,2.2628909314678083,0.49173499831742573,0.050660357632368494,0.0008637065314712457,0.7580833109150786,0.5148300039609022,0.363234,1,False
66331,2026-04-25 16:00:00+00:00,594.51,plan_a,estimated_total_footfall,2.945383264674455,False,0.7802874209053945,False,9.14203137665797,False,0.5604328660432547,False,401.161729637475,324.0,False,2.945383264674455,0.6404061754897155,0.04860390457373154,0.0005299169379693473,0.5075278944224632,0.6145560422553801,0.362325,0,False
66331,2026-04-26 18:00:00+00:00,585.11,plan_a,estimated_total_footfall,2.4978937462091886,False,0.14853898922180053,False,0.4649494510889531,False,0.6158364933894266,False,401.161729637475,528.0,False,2.4978937462091886,0.5429269947787602,0.009252455779996822,2.6950748611591077e-05,0.6295445050907363,0.6145560422553801,0.359261,0,False
66331,2026-04-26 11:00:00+00:00,571.01,plan_a,estimated_total_footfall,1.8266594685112867,False,1.720795102025338,False,14.803112636839979,True,0.6318276232868077,False,401.161729637475,688.0,False,1.8266594685112867,0.39670822371232667,0.10718788832035359,0.0008580609492282511,0.6647621174438625,0.6145560422553801,0.356814,1,False
66335,2026-04-24 13:00:00+00:00,603.91,plan_a,estimated_total_footfall,2.730113583265238,False,1.0837657299399208,False,15.953111505692016,True,0.6012690540113641,True,337.17117693788396,79.0,False,2.730113583265238,0.593512759421228,0.06750749109496025,0.0009247205190921497,0.597462317259951,0.5165263003746348,0.355187,2,True
66333,2026-04-26 14:00:00+00:00,610.96,plan_a,estimated_total_footfall,2.071351384413881,False,1.8798007772960508,False,0.12660310389930546,False,0.6145825625508934,True,377.2126915828801,210.0,False,2.071351384413881,0.45001085205228025,0.11709231130665786,7.338536304637001e-06,0.6267829459968837,0.5778675324716681,0.354352,1,False
66331,2026-04-25 18:00:00+00:00,599.21,plan_a,estimated_total_footfall,3.1691280239070907,True,2.8196400099682246,False,15.252825425558992,True,0.5520187647452225,False,266.059080780759,448.0,False,3.1691280239070907,0.6891457658451937,0.17563465756983804,0.0008841285062235274,0.4889973365622233,0.4075867751355248,0.35245,2,True
66332,2026-04-22 13:00:00+00:00,716.68,plan_a,estimated_total_footfall,3.040851959290074,True,1.181301975217403,False,22.557721949450936,False,0.5936353169596144,False,286.004938366057,87.0,False,3.040851959290074,0.6612026628948104,0.07358299895390547,0.0013075561054776065,0.5806503725118662,0.43814264921675244,0.350977,1,False
66333,2026-04-25 10:00:00+00:00,632.1,plan_a,estimated_total_footfall,2.6663660420119166,False,0.8104271265974095,False,72.08836697454002,True,0.5755109416606814,False,377.2126915828801,387.0,False,2.6663660420119166,0.5796262708281015,0.05048129915947953,0.004178595009846036,0.5407346675231319,0.5778675324716681,0.350578,1,False
66342,2026-04-26 12:00:00+00:00,742.53,plan_a,estimated_total_footfall,2.5818003887181376,False,0.49634613254784754,False,0.25361791748749035,False,0.6455603448628572,True,303.23053589532776,1517.0,False,2.5818003887181376,0.5612048547742993,0.03091727409100605,1.4700937320373151e-05,0.6950059881473282,0.46453124578761484,0.350335,1,False
66340,2026-04-25 11:00:00+00:00,648.55,plan_a,estimated_total_footfall,2.304128214257353,False,1.266516151767339,False,27.360041681058902,False,0.640541689953912,True,316.6477433941975,299.0,False,2.304128214257353,0.5007179495938204,0.0788909682923787,0.001585922090287186,0.6839532955451445,0.48508561408709366,0.350047,1,False
66336,2026-04-26 14:00:00+00:00,766.02,plan_a,estimated_total_footfall,2.593797704562216,False,2.0369179502194728,False,0.030299983624307743,False,0.5278115638721803,False,403.8863452810605,164.0,True,2.593797704562216,0.5638182981533135,0.1268790999630783,1.7563355321346812e-06,0.43568529282473406,0.6187299922682644,0.349023,1,False
66338,2026-04-21 15:00:00+00:00,524.02,plan_a,estimated_total_footfall,2.1086117575234815,False,0.5176106239517211,False,0.2983475731294063,False,0.582811619208893,False,452.0273285133175,1.0,True,2.1086117575234815,0.4581274905294567,0.032241833840801266,1.7293687353446487e-05,0.556813108099754,0.6924791311809776,0.347936,1,False
66338,2026-04-21 22:00:00+00:00,519.33,plan_a,estimated_total_footfall,0.33743662664759344,False,0.36755650523186356,False,3455.5733613437,False,0.5860097998799173,True,572.5208854780425,3.0,True,0.33743662664759344,0.07230236272414091,0.022895001030536603,0.20030196562737174,0.5638565307865925,0.8770681336075867,0.347285,2,True
66333,2026-04-25 16:00:00+00:00,627.4,plan_a,estimated_total_footfall,2.5340780150151905,False,1.1570958366591164,False,0.06056525162094615,False,0.5729025187420896,False,377.2126915828801,443.0,False,2.5340780150151905,0.5508092193500331,0.07207520475260931,3.510658776370068e-06,0.5349900811312086,0.5778675324716681,0.347149,0,False
66333,2026-04-26 12:00:00+00:00,634.45,plan_a,estimated_total_footfall,2.73251005551028,False,1.1066712204092328,False,0.07542728162250958,False,0.5546779672626189,False,377.2126915828801,279.0,False,2.73251005551028,0.5940347965671358,0.06893426825829471,4.372134864774847e-06,0.49485375596642434,0.5778675324716681,0.347139,0,False
66336,2026-04-23 16:00:00+00:00,747.23,plan_a,estimated_total_footfall,2.3291004603543017,False,2.8821441200851705,False,37.9187498111016,False,0.5650633527424941,False,336.0638910981524,69.0,False,2.3291004603543017,0.5061577956451684,0.17952802265839093,0.0021979565551294754,0.5177257157538268,0.5148300039609022,0.344088,0,False
