facility_num,hour_start,raw_sessions,clean_sessions,clean_unique_devices,trusted_unique_devices,local_unique_devices,hour_of_day,date,clean_unique_devices_dedup,trusted_unique_devices_dedup,footfall_plan_a,capture_rate_facility,hod_factor,hod_factor_profile,density_factor,footfall_plan_b_per_sensor,footfall_plan_b,footfall_plan_b_profile_hod,zscore_global,zscore_robust,zscore_hod_baseline,residual_hod,is_anomaly_global,is_anomaly_robust,is_anomaly_hod,is_anomaly_consensus,stl_residual,stl_zscore,is_anomaly_stl
66332,2026-04-26 20:00:00+00:00,652,647.0,647.0,3.0,645.0,20,2026-04-26,609.0,0.0,524.02,0.5189040965171188,0.9792008154013185,1.1836428653823972,0.85,279.44,263.02,374.05,-0.2841881704689108,0.47252721605936826,-0.44384178235995303,-270.5757142857143,False,False,False,False,6.040624333573589,0.04452780235793171,False
66333,2026-04-24 01:00:00+00:00,26,26.0,24.0,0.0,24.0,1,2026-04-24,24.0,0.0,516.98,0.5189040965171188,0.9999982358498678,2.0,0.85,10.59,10.59,24.91,-0.6014709449133925,-0.47078743300127385,-0.4424398809590584,-11.074285714285711,False,False,False,False,-30.812865964245674,-0.9902038785001612,False
66332,2026-04-24 08:00:00+00:00,800,796.0,790.0,16.0,782.0,8,2026-04-24,711.0,12.0,554.57,0.5189040965171188,0.9989644695743897,1.3109748307141944,0.85,348.08,313.27,483.67,-0.20190632218053892,0.6941380481745697,-0.4384145298896058,-159.38,False,False,False,False,-36.11900936568898,-0.8193554807802327,False
66338,2026-04-26 14:00:00+00:00,5,4.0,4.0,0.0,4.0,14,2026-04-26,4.0,0.0,516.98,0.1268681997422934,1.10201349172765,2.0,0.8854674932955561,0.5,0.5,1.01,-0.5374493045539118,-0.4936994218849305,0.43682115430466084,0.11999999999999994,False,False,False,False,-0.3213524469794251,-0.5247685926644009,False
66331,2026-04-26 04:00:00+00:00,124,119.0,118.0,1.0,118.0,4,2026-04-26,105.0,1.0,519.33,0.1268681997422934,1.0000046314053592,2.0,0.85,12.72,11.32,26.64,-0.9015612921865789,-0.6587953782102791,0.4367438036351994,2.0600000000000005,False,False,False,False,-15.112304648217787,-1.2714234863231517,False
66336,2026-04-21 08:00:00+00:00,1364,1349.0,1343.0,17.0,1323.0,8,2026-04-21,1317.0,16.0,556.92,0.5189040965171188,0.9989644695743897,1.1561690140845071,0.85,591.74,580.29,790.12,0.08885892012616962,0.440011273930173,0.43442166564033974,34.6857142857142,False,False,False,False,1.6865237981752443,-0.01512530890638602,False
66340,2026-04-24 19:00:00+00:00,2606,2597.0,2591.0,16.0,2582.0,19,2026-04-24,2578.0,15.0,554.57,0.5189040965171188,0.9359340011553848,0.7860425923088709,0.85,1069.59,1064.23,1051.52,0.27991451765243086,1.3905801967155986,0.4334718908887844,294.47,False,False,False,False,331.3035221383881,4.487902787857932,True
66331,2026-04-22 00:00:00+00:00,145,131.0,131.0,0.0,130.0,0,2026-04-22,104.0,0.0,516.98,0.1268681997422934,1.0000000312061639,2.0,0.85,14.13,11.22,26.39,-0.902336590198237,-0.6597079003769255,-0.4328293988194193,-10.527142857142858,False,False,False,False,8.332657935466457,0.9167116024469576,False
66340,2026-04-24 14:00:00+00:00,4347,4333.0,4327.0,22.0,4302.0,14,2026-04-24,4282.0,19.0,568.67,0.5189040965171188,0.5822372097709865,0.5,0.85,1111.2,1099.65,1110.97,0.31820201387199126,1.4595769265842244,-0.4316290150401561,-375.59285714285716,False,False,False,False,-811.0050119065993,-10.981852933449092,True
66330,2026-04-24 18:00:00+00:00,3436,3431.0,3419.0,17.0,3404.0,18,2026-04-24,3138.0,10.0,556.92,0.1268681997422934,1.0050789526870891,1.230146954924403,0.85,370.57,340.11,489.74,0.3349340004388898,0.546947488097071,-0.4312559662479627,-63.22142857142859,False,False,False,False,6.181789283447813,0.7555657600203994,False
