facility_num,hour_start,footfall_plan_b,plan_name,footfall_col,zscore_hod_baseline,is_anomaly_hod,matrix_profile_score,is_matrix_profile_anomaly,stl_score,is_stl_anomaly,isolation_forest_score,is_isolation_forest_anomaly,markov_score,markov_journey_count,is_markov_hour_anomaly,is_anomaly_consensus,zscore_score,zscore_norm,matrix_profile_norm,stl_norm,isolation_forest_norm,markov_norm,ensemble_score,method_agreement_count,is_consensus_anomaly
66335,2026-04-26 02:00:00+00:00,624.11,plan_b,footfall_plan_b,0.9877267500978868,False,0.904759536797335,False,0.24028904425650885,False,0.39932979922935735,False,274.0258427063832,6.0,False,False,0.9877267500978868,0.4150545863770835,0.10004424357974821,0.002895079270053494,0.11561395792555292,0.41979138319479037,0.21068,0,False
66331,2026-04-22 02:00:00+00:00,1.94,plan_b,footfall_plan_b,-0.7658869871553545,False,1.9567113912225702,False,0.6361724485364377,False,0.4950150957335286,False,128.0048255494378,14.0,False,False,0.7658869871553545,0.32183486640799486,0.21636435215889666,0.0076648091619646325,0.3110833405992015,0.19609582162870445,0.210609,0,False
66331,2026-04-22 14:00:00+00:00,183.49,plan_b,footfall_plan_b,-0.4815140260669823,False,1.4767359920242369,False,3.8844206011716356,False,0.47093162348141715,False,247.09384614278434,792.0,False,False,0.4815140260669823,0.20233794913845282,0.16329082953026358,0.04680074197064069,0.26188475287728386,0.378533157408602,0.210569,0,False
66331,2026-04-24 23:00:00+00:00,50.36,plan_b,footfall_plan_b,1.4137109701837447,False,0.5022900848639664,False,4.130167760831277,False,0.45172638091201733,False,85.35702140185161,44.0,False,False,1.4137109701837447,0.5940582473120315,0.055540980287096184,0.049761582361040155,0.22265158909673782,0.13076190816814495,0.210555,0,False
66335,2026-04-23 13:00:00+00:00,973.15,plan_b,footfall_plan_b,0.1052528581935335,False,1.4054299649164188,False,0.38621097925460235,False,0.5039498732838262,False,337.17117693788396,62.0,False,False,0.1052528581935335,0.04422850906710128,0.15540612950275048,0.004653193421142722,0.3293356271666254,0.5165263003746348,0.21003,0,False
66332,2026-04-24 06:00:00+00:00,59.54,plan_b,footfall_plan_b,-0.520745381160715,False,1.0501105498024403,False,0.05940194733417397,False,0.4502588064292348,False,322.95354615970024,8.0,False,False,0.520745381160715,0.21882343346883873,0.116116505388803,0.0007156936632716168,0.21965357489123669,0.49474573095395535,0.210011,0,False
66336,2026-04-23 01:00:00+00:00,11.03,plan_b,footfall_plan_b,-1.485599344975371,False,0.9625239263578874,False,0.9858235397002227,False,0.4922072050186002,False,,,False,False,1.485599344975371,0.6242666016585167,0.1064315701835526,0.011877517356430884,0.30534727994292094,0.0,0.209585,0,False
66332,2026-04-24 10:00:00+00:00,591.26,plan_b,footfall_plan_b,-0.46859902319522284,False,0.6977910772789272,False,0.72457321499354,False,0.5027018710421197,False,286.004938366057,88.0,False,False,0.46859902319522284,0.1969109105627883,0.0771586014447342,0.008729889874315356,0.3267861630726194,0.43814264921675244,0.209546,0,False
66335,2026-04-21 01:00:00+00:00,78.95,plan_b,footfall_plan_b,-1.3619864251318168,False,1.5009200364487212,False,0.8359760543354681,False,0.48924860677002674,False,,,False,False,1.3619864251318168,0.5723229752340573,0.16596499247936164,0.010072106918799603,0.2993033484889092,0.0,0.209533,0,False
66342,2026-04-24 14:00:00+00:00,1174.38,plan_b,footfall_plan_b,0.08755083589313853,False,0.8324791064411814,False,1.5050917287922252,False,0.5561507568346004,False,303.23053589532776,547.0,False,False,0.08755083589313853,0.036789907709792485,0.09205179842001307,0.018133826604694717,0.4359734791196057,0.46453124578761484,0.209496,0,False
